project_id,plotid,interpreter,comment,is_example,is_complete,is_wetland,uncertainty
Austria,624,131,Waldrand,0,1,0,0
Austria,625,131,,0,1,0,0
Austria,626,131,,0,1,0,0
Austria,627,131,,0,1,0,0
Austria,628,131,,0,1,0,0
Austria,629,131,,0,1,0,0
Austria,630,131,,0,1,0,0
Austria,631,131,Hecke mit 20% Wiesenanteil am Pixel,0,1,0,0
Austria,632,131,,0,1,0,0
Austria,633,131,,0,1,0,0
Austria,634,131,,0,1,0,0
Austria,635,131,,0,1,0,0
Austria,636,131,,0,1,0,0
Austria,637,131,NUTZUNG AUF SATELLITENBILDERN SICHTBAR ABER NICHT IN TRAJEKTORIE,0,1,0,0
Austria,638,131,,0,1,0,0
Austria,639,131,,0,1,0,0
Austria,640,131,,0,1,0,0
Austria,641,131,,0,1,0,0
Austria,642,131,KAHLSCHLAG AUF TEILFLÌÄ‰Û_CJHE,0,1,0,0
Austria,643,131,,0,1,0,0
Austria,644,131,,0,1,0,0
Austria,645,131,,0,1,0,0
Austria,646,131,,0,1,0,0
Austria,647,131,,0,1,0,0
Austria,648,131,,0,1,0,0
Austria,649,131,,0,1,0,0
Austria,650,131,,0,1,0,0
Austria,651,131,kahlschlag auf TeilflÌÄå_che,0,1,0,0
Austria,652,131,,0,1,0,0
Austria,653,131,,0,1,0,0
Austria,654,131,,0,1,0,0
Austria,655,131,,0,1,0,0
Austria,656,131,Waldrand,0,1,0,0
Austria,657,131,,0,1,0,0
Austria,658,131,,0,1,0,0
Austria,659,131,,0,1,0,0
Austria,660,131,,0,1,0,0
Austria,661,131,,0,1,0,0
Austria,662,131,,0,1,0,0
Austria,663,131,Nationalpark Kalkalpen,0,1,0,0
Austria,664,131,LÌÄå_ckiger Bestand auf 1600 m,0,1,0,0
Austria,665,131,,0,1,0,0
Austria,666,131,,0,1,0,0
Austria,667,131,,0,1,0,0
Austria,668,131,,0,1,0,0
Austria,669,131,,0,1,0,0
Austria,670,131,,0,1,0,0
Austria,671,131,,0,1,0,0
Austria,672,131,,0,1,0,0
Austria,673,131,,0,1,0,0
Austria,674,131,,0,1,0,0
Austria,675,131,,0,1,0,0
Austria,676,131,,0,1,0,0
Austria,677,131,,0,1,0,0
Austria,678,131,,0,1,0,0
Austria,679,131,Garten,0,1,0,0
Austria,680,131,,0,1,0,0
Austria,681,131,,0,1,0,0
Austria,682,131,,0,1,0,0
Austria,683,131,,0,1,0,0
Austria,684,131,,0,1,0,0
Austria,685,131,,0,1,0,0
Austria,686,131,,0,1,0,0
Austria,687,131,,0,1,0,0
Austria,688,131,,0,1,0,0
Austria,689,131,,0,1,0,0
Austria,690,131,,0,1,0,0
Austria,691,131,,0,1,0,0
Austria,692,131,,0,1,0,0
Austria,693,131,,0,1,0,0
Austria,694,131,,0,1,0,0
Austria,695,131,,0,1,0,0
Austria,696,131,,0,1,0,0
Austria,697,131,,0,1,0,0
Austria,698,131,Waldrand HÌÄå_lfte des Pixels ist Wiese,0,1,0,0
Austria,699,131,,0,1,0,0
Austria,700,131,,0,1,0,0
Austria,701,131,,0,1,0,0
Austria,702,131,,0,1,0,0
Austria,703,131,,0,1,0,0
Austria,704,131,,0,1,0,0
Austria,705,131,,0,1,0,0
Austria,706,131,,0,1,0,0
Austria,707,131,,0,1,0,0
Austria,708,131,,0,1,0,0
Austria,709,131,,0,1,0,0
Austria,710,131,,0,1,0,0
Austria,711,131,,0,1,0,0
Austria,712,131,,0,1,0,0
Austria,713,131,,0,1,0,0
Austria,714,131,,0,1,0,0
Austria,715,131,,0,1,0,0
Austria,716,131,,0,1,0,0
Austria,717,131,,0,1,0,0
Austria,718,131,,0,1,0,0
Austria,719,131,,0,1,0,0
Austria,720,131,,0,1,0,0
Austria,721,131,,0,1,0,0
Austria,722,131,,0,1,0,0
Austria,723,131,Kahlschlag auf kleiner TeilflÌÄå_che,0,1,0,0
Austria,724,131,,0,1,0,0
Austria,725,131,,0,1,0,0
Austria,726,131,Waldrand,0,1,0,0
Austria,727,131,LÌÄå_ckiger Betsand auf 2000 M,0,1,0,0
Austria,728,131,Laubholz,0,1,0,0
Austria,729,131,,0,1,0,0
Austria,730,131,,0,1,0,0
Austria,731,131,,0,1,0,0
Austria,732,131,,0,1,0,0
Austria,733,131,Pixel am Rand eines Kahlschlags,0,1,0,0
Austria,734,131,,0,1,0,0
Austria,735,131,,0,1,0,0
Austria,736,131,,0,1,0,0
Austria,737,131,,0,1,0,0
Austria,738,131,,0,1,0,0
Austria,739,131,,0,1,0,0
Austria,740,131,,0,1,0,0
Austria,741,131,LÌÄå_ckiger Bestand auf 1800 M,0,1,0,0
Austria,742,131,Laubholz an FluÌÄüufer,0,1,0,0
Austria,743,131,,0,1,0,0
Austria,744,131,,0,1,0,0
Austria,745,131,,0,1,0,0
Austria,746,131,,0,1,0,0
Austria,747,131,,0,1,0,0
Austria,748,131,,0,1,0,0
Austria,749,131,,0,1,0,0
Austria,750,131,,0,1,0,0
Austria,751,131,,0,1,0,0
Austria,752,131,,0,1,0,0
Austria,753,131,,0,1,0,0
Austria,754,131,,0,1,0,0
Austria,755,131,,0,1,0,0
Austria,756,131,,0,1,0,0
Austria,757,131,,0,1,0,0
Austria,758,131,,0,1,0,0
Austria,759,131,,0,1,0,0
Austria,760,131,,0,1,0,0
Austria,761,131,,0,1,0,0
Austria,762,131,,0,1,0,0
Austria,763,131,,0,1,0,0
Austria,764,131,,0,1,0,0
Austria,765,131,,0,1,0,0
Austria,766,131,,0,1,0,0
Austria,767,131,,0,1,0,0
Austria,768,131,,0,1,0,0
Austria,769,131,,0,1,0,0
Austria,770,131,,0,1,0,0
Austria,771,131,,0,1,0,0
Austria,772,131,,0,1,0,0
Austria,773,131,,0,1,0,0
Austria,774,131,,0,1,0,0
Austria,775,131,,0,1,0,0
Austria,776,131,,0,1,0,0
Austria,777,131,,0,1,0,0
Austria,778,131,,0,1,0,0
Austria,779,131,,0,1,0,0
Austria,780,131,,0,1,0,0
Austria,781,131,,0,1,0,0
Austria,782,131,,0,1,0,0
Austria,783,131,,0,1,0,0
Austria,784,131,,0,1,0,0
Austria,785,131,,0,1,0,0
Austria,786,131,,0,1,0,0
Austria,787,131,,0,1,0,0
Austria,788,131,Waldrand,0,1,0,0
Austria,789,131,,0,1,0,0
Austria,790,131,,0,1,0,0
Austria,791,131,,0,1,0,0
Austria,792,131,Kahlschlag auf TeilflÌÄå_che,0,1,0,0
Austria,793,131,,0,1,0,0
Austria,794,131,,0,1,0,0
Austria,795,131,,0,1,0,0
Austria,796,131,,0,1,0,0
Austria,797,131,Waldrand,0,1,0,0
Austria,798,131,,0,1,0,0
Austria,799,131,Waldrand,0,1,0,0
Austria,800,131,,0,1,0,0
Austria,801,131,,0,1,0,0
Austria,802,131,,0,1,0,0
Austria,803,131,,0,1,0,0
Austria,804,131,,0,1,0,0
Austria,805,131,,0,1,0,0
Austria,806,131,,0,1,0,0
Austria,807,131,,0,1,0,0
Austria,808,131,,0,1,0,0
Austria,809,131,,0,1,0,0
Austria,810,131,,0,1,0,0
Austria,811,131,,0,1,0,0
Austria,812,131,,0,1,0,0
Austria,813,131,,0,1,0,0
Austria,814,131,,0,1,0,0
Austria,815,131,,0,1,0,0
Austria,816,131,,0,1,0,0
Austria,817,131,,0,1,0,0
Austria,818,131,,0,1,0,0
Austria,819,131,,0,1,0,0
Austria,820,131,,0,1,0,0
Austria,821,131,,0,1,0,0
Austria,822,131,,0,1,0,0
Austria,823,131,,0,1,0,0
Austria,824,131,,0,1,0,0
Austria,825,131,,0,1,0,0
Austria,826,131,,0,1,0,0
Austria,827,131,,0,1,0,0
Austria,828,131,,0,1,0,0
Austria,829,131,,0,1,0,0
Austria,830,131,,0,1,0,0
Austria,831,131,,0,1,0,0
Austria,832,131,,0,1,0,0
Austria,833,131,,0,1,0,0
Austria,834,131,,0,1,0,0
Austria,835,131,,0,1,0,0
Austria,836,131,,0,1,0,0
Austria,837,131,,0,1,0,0
Austria,838,131,,0,1,0,0
Austria,839,131,,0,1,0,0
Austria,840,131,,0,1,0,0
Austria,841,131,,0,1,0,0
Austria,842,131,,0,1,0,0
Austria,843,131,,0,1,0,0
Austria,844,131,,0,1,0,0
Austria,845,131,,0,1,0,0
Austria,846,131,,0,1,0,0
Austria,847,131,,0,1,0,0
Austria,848,131,StraÌÄüenbau 1988,0,1,0,0
Austria,849,131,Latschen mit sehr wenig LÌÄå_rche 1750 m,0,1,0,0
Austria,850,131,,0,1,0,0
Austria,851,131,,0,1,0,0
Austria,852,131,,0,1,0,0
Austria,853,131,,0,1,0,0
Austria,854,131,,0,1,0,0
Austria,855,131,,0,1,0,0
Austria,856,131,,0,1,0,0
Austria,857,131,,0,1,0,0
Austria,858,131,,0,1,0,0
Austria,859,131,,0,1,0,0
Austria,860,131,Waldrand,0,1,0,0
Austria,861,131,,0,1,0,0
Austria,862,131,Bestand an der Waldgrenze auf 1900,0,1,0,0
Austria,863,131,,0,1,0,0
Austria,864,131,,0,1,0,0
Austria,865,131,,0,1,0,0
Austria,866,131,,0,1,0,0
Austria,867,131,,0,1,0,0
Austria,868,131,,0,1,0,0
Austria,869,131,,0,1,0,0
Austria,870,131,"Waldrand, Teil des Pixels ist Wiese",0,1,0,0
Austria,871,131,,0,1,0,0
Austria,872,131,,0,1,0,0
Austria,873,131,FeldgehÌÄå¦lz,0,1,0,0
Austria,874,131,,0,1,0,0
Austria,875,131,,0,1,0,0
Austria,876,131,,0,1,0,0
Austria,877,131,Latschen,0,1,0,0
Austria,878,131,,0,1,0,0
Austria,879,131,,0,1,0,0
Austria,880,131,,0,1,0,0
Austria,881,131,,0,1,0,0
Austria,882,131,,0,1,0,0
Austria,883,131,,0,1,0,0
Austria,884,131,,0,1,0,0
Austria,885,131,,0,1,0,0
Austria,886,131,,0,1,0,0
Austria,887,131,,0,1,0,0
Austria,888,131,,0,1,0,0
Austria,889,131,,0,1,0,0
Austria,890,131,,0,1,0,0
Austria,891,131,,0,1,0,0
Austria,892,131,,0,1,0,0
Austria,893,131,,0,1,0,0
Austria,894,131,Waldrand HÌÄå_lfte des Pixels ist Wiese,0,1,0,0
Austria,895,131,,0,1,0,0
Austria,896,131,,0,1,0,0
Austria,897,131,,0,1,0,0
Austria,898,131,,0,1,0,0
Austria,899,131,,0,1,0,0
Austria,900,131,Waldrand,0,1,0,0
Austria,901,131,,0,1,0,0
Austria,902,131,,0,1,0,0
Austria,903,131,,0,1,0,0
Austria,904,131,,0,1,0,0
Austria,905,131,,0,1,0,0
Austria,906,131,,0,1,0,0
Austria,907,131,,0,1,0,0
Austria,908,131,,0,1,0,0
Austria,909,131,,0,1,0,0
Austria,910,131,,0,1,0,0
Austria,911,131,Felsen und ZwergstrÌÄå_ucher,0,1,0,0
Austria,912,131,,0,1,0,0
Austria,913,131,,0,1,0,0
Austria,914,131,,0,1,0,0
Austria,915,131,,0,1,0,0
Austria,916,131,,0,1,0,0
Austria,917,131,,0,1,0,0
Austria,918,131,,0,1,0,0
Austria,919,131,,0,1,0,0
Austria,920,131,,0,1,0,0
Austria,921,131,,0,1,0,0
Austria,922,131,Laubholz,0,1,0,0
Austria,923,131,,0,1,0,0
Austria,924,131,,0,1,0,0
Austria,925,131,,0,1,0,0
Austria,926,131,,0,1,0,0
Austria,927,131,,0,1,0,0
Austria,928,131,,0,1,0,0
Austria,929,131,,0,1,0,0
Austria,930,131,,0,1,0,0
Austria,931,131,,0,1,0,0
Austria,932,131,,0,1,0,0
Austria,933,131,Teil des Pixels sind Felsen,0,1,0,0
Austria,934,131,,0,1,0,0
Austria,935,131,,0,1,0,0
Austria,936,131,,0,1,0,0
Austria,937,131,,0,1,0,0
Austria,938,131,,0,1,0,0
Austria,939,131,,0,1,0,0
Austria,940,131,,0,1,0,0
Austria,941,131,,0,1,0,0
Austria,942,131,,0,1,0,0
Austria,943,131,,0,1,0,0
Austria,944,131,,0,1,0,0
Austria,945,131,,0,1,0,0
Austria,946,131,,0,1,0,0
Austria,947,131,,0,1,0,0
Austria,948,131,,0,1,0,0
Austria,949,131,,0,1,0,0
Austria,950,131,,0,1,0,0
Austria,951,131,,0,1,0,0
Austria,952,131,,0,1,0,0
Austria,953,131,,0,1,0,0
Austria,954,131,,0,1,0,0
Austria,955,131,,0,1,0,0
Austria,956,131,Teil des Pixels ist WIese/StraÌÄüe,0,1,0,0
Austria,957,131,,0,1,0,0
Austria,958,131,,0,1,0,0
Austria,959,131,,0,1,0,0
Austria,960,131,,0,1,0,0
Austria,961,131,,0,1,0,0
Austria,962,131,,0,1,0,0
Austria,963,131,,0,1,0,0
Austria,964,131,,0,1,0,0
Austria,965,131,,0,1,0,0
Austria,966,131,,0,1,0,0
Austria,967,131,,0,1,0,0
Austria,968,131,FeldgehÌÄå¦lz,0,1,0,0
Austria,969,131,,0,1,0,0
Austria,970,131,,0,1,0,0
Austria,971,131,,0,1,0,0
Austria,972,131,,0,1,0,0
Austria,973,131,,0,1,0,0
Austria,974,131,,0,1,0,0
Austria,975,131,,0,1,0,0
Austria,976,131,,0,1,0,0
Austria,977,131,,0,1,0,0
Austria,978,131,,0,1,0,0
Austria,979,131,,0,1,0,0
Austria,980,131,,0,1,0,0
Austria,981,131,,0,1,0,0
Austria,982,131,,0,1,0,0
Austria,983,131,,0,1,0,0
Austria,984,131,,0,1,0,0
Austria,985,131,,0,1,0,0
Austria,986,131,,0,1,0,0
Austria,987,131,Waldrand,0,1,0,0
Austria,988,131,,0,1,0,0
Austria,989,131,,0,1,0,0
Austria,990,131,,0,1,0,0
Austria,991,131,LÌÄå_ckiger Sonnseitiger Bestand auf 1500 M,0,1,0,0
Austria,992,131,,0,1,0,0
Austria,993,131,,0,1,0,0
Austria,994,131,,0,1,0,0
Austria,995,131,,0,1,0,0
Austria,996,131,,0,1,0,0
Austria,997,131,,0,1,0,0
Austria,998,131,,0,1,0,0
Austria,999,131,,0,1,0,0
Austria,1000,131,,0,1,0,0
Austria,1001,131,,0,1,0,0
Austria,1002,131,,0,1,0,0
Austria,1003,131,,0,1,0,0
Austria,1004,131,,0,1,0,0
Austria,1005,131,,0,1,0,0
Austria,1006,131,,0,1,0,0
Austria,1007,131,,0,1,0,0
Austria,1008,131,,0,1,0,0
Austria,1009,131,,0,1,0,0
Austria,1010,131,,0,1,0,0
Austria,1011,131,,0,1,0,0
Austria,1012,131,Kahlschlag mit stehendem Restbestand,0,1,0,0
Austria,1013,131,Waldrand,0,1,0,0
Austria,1014,131,StraÌÄüenbau 1997,0,1,0,0
Austria,1015,131,,0,1,0,0
Austria,1016,131,,0,1,0,0
Austria,1017,131,Lawinengang,0,1,0,0
Austria,1018,131,,0,1,0,0
Austria,1019,131,,0,1,0,0
Austria,1020,131,,0,1,0,0
Austria,1021,131,,0,1,0,0
Austria,1022,131,,0,1,0,0
Austria,1023,131,,0,1,0,0
Austria,1024,131,,0,1,0,0
Austria,1025,131,,0,1,0,0
Austria,1026,131,,0,1,0,0
Austria,1027,131,,0,1,0,0
Austria,1028,131,,0,1,0,0
Austria,1029,131,,0,1,0,0
Austria,1030,131,,0,1,0,0
Austria,1031,131,,0,1,0,0
Austria,1032,131,Waldrand,0,1,0,0
Austria,1033,131,,0,1,0,0
Austria,1034,131,Waldrand,0,1,0,0
Austria,1035,131,,0,1,0,0
Austria,1036,131,,0,1,0,0
Austria,1037,131,sehr strake Eingriff zum einleiten der VerjÌÄå_ngung,0,1,0,0
Austria,1038,131,,0,1,0,0
Austria,1039,131,,0,1,0,0
Austria,1040,131,,0,1,0,0
Austria,1041,131,,0,1,0,0
Austria,1042,131,,0,1,0,0
Austria,1043,131,,0,1,0,0
Austria,1044,131,,0,1,0,0
Austria,1045,131,,0,1,0,0
Austria,1046,131,,0,1,0,0
Austria,1047,131,,0,1,0,0
Austria,1048,131,,0,1,0,0
Austria,1049,131,,0,1,0,0
Austria,1050,131,,0,1,0,0
Austria,1051,131,,0,1,0,0
Austria,1052,131,,0,1,0,0
Austria,1053,131,,0,1,0,0
Austria,1054,131,Teil des Pixels ist ein Flussbett,0,1,0,0
Austria,1055,131,,0,1,0,0
Austria,1056,131,,0,1,0,0
Austria,1057,131,,0,1,0,0
Austria,1058,131,FeldgehÌÄå¦lz,0,1,0,0
Austria,1059,131,,0,1,0,0
Austria,1060,131,,0,1,0,0
Austria,1061,131,,0,1,0,0
Austria,1062,131,,0,1,0,0
Austria,1063,131,,0,1,0,0
Austria,1064,131,,0,1,0,0
Austria,1065,131,,0,1,0,0
Austria,1066,131,,0,1,0,0
Austria,1067,131,,0,1,0,0
Austria,1068,131,,0,1,0,0
Austria,1069,131,,0,1,0,0
Austria,1070,131,,0,1,0,0
Austria,1071,131,,0,1,0,0
Austria,1072,131,Waldrand,0,1,0,0
Austria,1073,131,,0,1,0,0
Austria,1074,131,,0,1,0,0
Austria,1075,131,,0,1,0,0
Austria,1076,131,,0,1,0,0
Austria,1077,131,,0,1,0,0
Austria,1078,131,,0,1,0,0
Austria,1079,131,,0,1,0,0
Austria,1080,131,,0,1,0,0
Austria,1081,131,Sehr straker Eingriff zu Einleiten der VerjÌÄå_ngung,0,1,0,0
Austria,1082,131,,0,1,0,0
Austria,1083,131,,0,1,0,0
Austria,1084,131,,0,1,0,0
Austria,1085,131,,0,1,0,0
Austria,1086,131,,0,1,0,0
Austria,1087,131,,0,1,0,0
Austria,1088,131,,0,1,0,0
Austria,1089,131,,0,1,0,0
Austria,1090,131,,0,1,0,0
Austria,1091,131,,0,1,0,0
Austria,1092,131,,0,1,0,0
Austria,1093,131,,0,1,0,0
Austria,1094,131,,0,1,0,0
Austria,1095,131,,0,1,0,0
Austria,1096,131,,0,1,0,0
Austria,1097,131,,0,1,0,0
Austria,1098,131,,0,1,0,0
Austria,1099,131,,0,1,0,0
Austria,1100,131,,0,1,0,0
Austria,1101,131,,0,1,0,0
Austria,1102,131,,0,1,0,0
Austria,1103,131,,0,1,0,0
Austria,1104,131,,0,1,0,0
Austria,1105,131,,0,1,0,0
Austria,1106,131,,0,1,0,0
Austria,1107,131,,0,1,0,0
Austria,1108,131,,0,1,0,0
Austria,1109,131,,0,1,0,0
Austria,1110,131,,0,1,0,0
Austria,1111,131,,0,1,0,0
Austria,1112,131,,0,1,0,0
Austria,1113,131,,0,1,0,0
Austria,1114,131,,0,1,0,0
Austria,1115,131,,0,1,0,0
Austria,1116,131,,0,1,0,0
Austria,1117,131,,0,1,0,0
Austria,1118,131,lockerer Betstand auf 1750 m,0,1,0,0
Austria,1119,131,,0,1,0,0
Austria,1120,131,,0,1,0,0
Austria,1121,131,,0,1,0,0
Austria,1122,131,,0,1,0,0
Austria,1123,131,,0,1,0,0
Austria,1124,131,,0,1,0,0
Austria,1125,131,,0,1,0,0
Austria,1126,131,,0,1,0,0
Austria,1127,131,,0,1,0,0
Austria,1128,131,StraÌÄüenbau 1990,0,1,0,0
Austria,1129,131,,0,1,0,0
Austria,1130,131,,0,1,0,0
Austria,1131,131,,0,1,0,0
Austria,1132,131,,0,1,0,0
Austria,1133,131,,0,1,0,0
Austria,1134,131,StraÌÄüenbau 2003,0,1,0,0
Austria,1135,131,,0,1,0,0
Austria,1136,131,,0,1,0,0
Austria,1137,131,,0,1,0,0
Austria,1138,131,,0,1,0,0
Austria,1139,131,,0,1,0,0
Austria,1140,131,,0,1,0,0
Austria,1141,131,Waldrand,0,1,0,0
Austria,1142,131,,0,1,0,0
Austria,1143,131,,0,1,0,0
Austria,1144,131,,0,1,0,0
Austria,1145,131,,0,1,0,0
Austria,1146,131,,0,1,0,0
Austria,1147,131,,0,1,0,0
Austria,1148,131,,0,1,0,0
Austria,1149,131,,0,1,0,0
Austria,1150,131,,0,1,0,0
Austria,1151,131,,0,1,0,0
Austria,1152,131,,0,1,0,0
Austria,1153,131,,0,1,0,0
Austria,1154,131,,0,1,0,0
Austria,1155,131,,0,1,0,0
Austria,1156,131,,0,1,0,0
Austria,1157,131,,0,1,0,0
Austria,1158,131,,0,1,0,0
Austria,1159,131,,0,1,0,0
Austria,1160,131,,0,1,0,0
Austria,1161,131,,0,1,0,0
Austria,1162,131,,0,1,0,0
Austria,1163,131,,0,1,0,0
Austria,1164,131,Bestand an der Waldgrenze,0,1,0,0
Austria,1165,131,,0,1,0,0
Austria,1166,131,,0,1,0,0
Austria,1167,131,,0,1,0,0
Austria,1168,131,,0,1,0,0
Austria,1169,131,,0,1,0,0
Austria,1170,131,,0,1,0,0
Austria,1171,131,,0,1,0,0
Austria,1172,131,,0,1,0,0
Austria,1173,131,,0,1,0,0
Austria,1174,131,,0,1,0,0
Austria,1175,131,,0,1,0,0
Austria,1176,131,,0,1,0,0
Austria,1177,131,,0,1,0,0
Austria,1178,131,,0,1,0,0
Austria,1179,131,,0,1,0,0
Austria,1180,131,,0,1,0,0
Austria,1181,131,,0,1,0,0
Austria,1182,131,,0,1,0,0
Austria,1183,131,,0,1,0,0
Austria,1184,131,,0,1,0,0
Austria,1185,131,,0,1,0,0
Austria,1186,131,,0,1,0,0
Austria,1187,131,,0,1,0,0
Austria,1188,131,,0,1,0,0
Austria,1189,131,,0,1,0,0
Austria,1190,131,,0,1,0,0
Austria,1191,131,,0,1,0,0
Austria,1192,131,"StraÌÄüenbau 2006, 2010 vermutlich BK",0,1,0,0
Austria,1193,131,,0,1,0,0
Austria,1194,131,,0,1,0,0
Austria,1195,131,,0,1,0,0
Austria,1196,131,Waldrand,0,1,0,0
Austria,1197,131,,0,1,0,0
Austria,1198,131,,0,1,0,0
Austria,1199,131,,0,1,0,0
Austria,1200,131,,0,1,0,0
Austria,1201,131,,0,1,0,0
Austria,1202,131,,0,1,0,0
Austria,1203,131,,0,1,0,0
Austria,1204,131,Latschen,0,1,0,0
Austria,1205,131,,0,1,0,0
Austria,1206,131,,0,1,0,0
Austria,1207,131,,0,1,0,0
Austria,1208,131,,0,1,0,0
Austria,1209,131,forstraÌÄüenbau 2005,0,1,0,0
Austria,1210,131,,0,1,0,0
Austria,1211,131,,0,1,0,0
Austria,1212,131,,0,1,0,0
Austria,1213,131,,0,1,0,0
Austria,1214,131,,0,1,0,0
Austria,1215,131,Waldrand,0,1,0,0
Austria,1216,131,,0,1,0,0
Austria,1217,131,Waldrand,0,1,0,0
Austria,1218,131,,0,1,0,0
Austria,1219,131,,0,1,0,0
Austria,1220,131,,0,1,0,0
Austria,1221,131,,0,1,0,0
Austria,1222,131,,0,1,0,0
Austria,1223,131,,0,1,0,0
Austria,1224,131,,0,1,0,0
Austria,1225,131,,0,1,0,0
Austria,1226,131,,0,1,0,0
Austria,1227,131,,0,1,0,0
Austria,1228,131,,0,1,0,0
Austria,1229,131,,0,1,0,0
Austria,1230,131,,0,1,0,0
Austria,1231,131,,0,1,0,0
Austria,1232,131,,0,1,0,0
Austria,1233,131,,0,1,0,0
Austria,1234,131,,0,1,0,0
Austria,1235,131,,0,1,0,0
Austria,1236,131,,0,1,0,0
Austria,1237,131,,0,1,0,0
Austria,1238,131,,0,1,0,0
Austria,1239,131,,0,1,0,0
Austria,1240,131,,0,1,0,0
Austria,1241,131,,0,1,0,0
Austria,1242,131,,0,1,0,0
Austria,1243,131,sehr lichter bestand auf 1500 m,0,1,0,0
Austria,1244,131,,0,1,0,0
Austria,1245,131,,0,1,0,0
Austria,1246,131,,0,1,0,0
Austria,1247,131,,0,1,0,0
Austria,1248,131,,0,1,0,0
Austria,1249,131,Vermutlich Windwurf auf TeilflÌÄå_che,0,1,0,0
Austria,1250,131,,0,1,0,0
Austria,1251,131,,0,1,0,0
Austria,1252,131,,0,1,0,0
Austria,1253,131,,0,1,0,0
Austria,1254,131,,0,1,0,0
Austria,1255,131,,0,1,0,0
Austria,1256,131,,0,1,0,0
Austria,1257,131,,0,1,0,0
Austria,1258,131,,0,1,0,0
Austria,1259,131,,0,1,0,0
Austria,1260,131,,0,1,0,0
Austria,1261,131,,0,1,0,0
Austria,1262,131,,0,1,0,0
Austria,1263,131,,0,1,0,0
Austria,1264,131,,0,1,0,0
Austria,1265,131,,0,1,0,0
Austria,1266,131,,0,1,0,0
Austria,1267,131,,0,1,0,0
Austria,1268,131,,0,1,0,0
Austria,1269,131,,0,1,0,0
Austria,1270,131,,0,1,0,0
Austria,1271,131,,0,1,0,0
Austria,1272,131,,0,1,0,0
Austria,1273,131,Pixel ist Bachbett,0,1,0,0
Austria,1274,131,,0,1,0,0
Austria,1275,131,,0,1,0,0
Austria,1276,131,,0,1,0,0
Austria,1277,131,,0,1,0,0
Austria,1278,131,,0,1,0,0
Austria,1279,131,,0,1,0,0
Austria,1280,131,,0,1,0,0
Austria,1281,131,,0,1,0,0
Austria,1282,131,,0,1,0,0
Austria,1283,131,Nutzung ÌÄå_ber VerjÌÄå_ngung,0,1,0,0
Austria,1284,131,Kahlschlag auf TeilflÌÄå_che,0,1,0,0
Austria,1285,131,,0,1,0,0
Austria,1286,131,,0,1,0,0
Austria,1287,131,,0,1,0,0
Austria,1288,131,,0,1,0,0
Austria,1289,131,,0,1,0,0
Austria,1290,131,,0,1,0,0
Austria,1291,131,,0,1,0,0
Austria,1292,131,,0,1,0,0
Austria,1293,131,,0,1,0,0
Austria,1294,131,,0,1,0,0
Austria,1295,131,,0,1,0,0
Austria,1296,131,,0,1,0,0
Austria,1297,131,Hecke aber ÌÄå_ber 20 m breit,0,1,0,0
Austria,1298,131,,0,1,0,0
Austria,1299,131,,0,1,0,0
Austria,1300,131,,0,1,0,0
Austria,1301,131,,0,1,0,0
Austria,1302,131,,0,1,0,0
Austria,1303,131,,0,1,0,0
Austria,1304,131,,0,1,0,0
Austria,1305,131,,0,1,0,0
Austria,1306,131,,0,1,0,0
Austria,1307,131,,0,1,0,0
Austria,1308,131,,0,1,0,0
Austria,1309,131,,0,1,0,0
Austria,1310,131,,0,1,0,0
Austria,1311,131,,0,1,0,0
Austria,1312,131,,0,1,0,0
Austria,1313,131,,0,1,0,0
Austria,1314,131,,0,1,0,0
Austria,1315,131,,0,1,0,0
Austria,1316,131,,0,1,0,0
Austria,1317,131,,0,1,0,0
Austria,1318,131,,0,1,0,0
Austria,1319,131,,0,1,0,0
Austria,1320,131,,0,1,0,0
Austria,1321,131,,0,1,0,0
Austria,1322,131,Waldrand,0,1,0,0
Austria,1323,131,Waldrand,0,1,0,0
Austria,1324,131,,0,1,0,0
Austria,1325,131,,0,1,0,0
Austria,1326,131,,0,1,0,0
Austria,1327,131,,0,1,0,0
Austria,1328,131,,0,1,0,0
Austria,1329,131,"ÌÄå_ber der Wladgrenze, sehr wenige kleine BÌÄå_ume",0,1,0,0
Austria,1330,131,,0,1,0,0
Austria,1331,131,Kahlschlag auf TeilflÌÄå_che,0,1,0,0
Austria,1332,131,,0,1,0,0
Austria,1333,131,,0,1,0,0
Austria,1334,131,,0,1,0,0
Austria,1335,131,,0,1,0,0
Austria,1336,131,,0,1,0,0
Austria,1337,131,,0,1,0,0
Austria,1338,131,,0,1,0,0
Austria,1339,131,,0,1,0,0
Austria,1340,131,,0,1,0,0
Austria,1341,131,,0,1,0,0
Austria,1342,131,,0,1,0,0
Austria,1343,131,,0,1,0,0
Austria,1344,131,,0,1,0,0
Austria,1345,131,,0,1,0,0
Austria,1346,131,,0,1,0,0
Austria,1347,131,,0,1,0,0
Austria,1348,131,,0,1,0,0
Austria,1349,131,,0,1,0,0
Austria,1350,131,,0,1,0,0
Austria,1351,131,,0,1,0,0
Austria,1352,131,,0,1,0,0
Austria,1353,131,Waldrand,0,1,0,0
Austria,1354,131,Waldrand,0,1,0,0
Austria,1355,131,,0,1,0,0
Austria,1356,131,,0,1,0,0
Austria,1357,131,,0,1,0,0
Austria,1358,131,,0,1,0,0
Austria,1359,131,Bestand an der Waldgrenze auf 1700 m,0,1,0,0
Austria,1360,131,,0,1,0,0
